subjectTaxonConceptID,mappingRelation,objectTaxonConceptID,remarks,sourceID,creatorID,created
https://tropicos.org/reference/9006742#name-35121491,includes,https://tropicos.org/reference/9002886#name-35167975,,,https://orcid.org/0000-0003-2224-6821,2024-11-08T08:38:00+11
https://tropicos.org/reference/9006742#name-35121491,includes,https://tropicos.org/reference/9002886#name-35121491,,,https://orcid.org/0000-0003-2224-6821,2024-11-08T08:38:00+11
https://tropicos.org/reference/9005756#name-35121609-2,includes,https://tropicos.org/reference/9005756#name-35121587,,,https://orcid.org/0000-0003-2224-6821,2024-11-08T08:38:00+11
https://tropicos.org/reference/9005756#name-35121542,isIncludedIn,https://tropicos.org/reference/9005756#name-35121458-2,,,https://orcid.org/0000-0003-2224-6821,2024-11-08T08:38:00+11
https://tropicos.org/reference/9005756#name-35121458-2,includes,https://tropicos.org/reference/9005756#name-35121556,,,https://orcid.org/0000-0003-2224-6821,2024-11-08T08:38:00+11
https://tropicos.org/reference/9005756#name-35121609,isIncludedIn,https://tropicos.org/reference/9005756#name-35121609-2,,,https://orcid.org/0000-0003-2224-6821,2024-11-08T08:38:00+11
https://tropicos.org/reference/9005756#name-35121458-2,includes,https://tropicos.org/reference/9005756#name-35121455,,,https://orcid.org/0000-0003-2224-6821,2024-11-08T08:38:00+11
https://tropicos.org/reference/9005756#name-35121458,isIncludedIn,https://tropicos.org/reference/9005756#name-35121458-2,,,https://orcid.org/0000-0003-2224-6821,2024-11-08T08:38:00+11
https://tropicos.org/reference/9005756#name-35121455,isIncludedIn,https://tropicos.org/reference/9005756#name-35121458-2,,,https://orcid.org/0000-0003-2224-6821,2024-11-08T08:38:00+11
https://tropicos.org/reference/9005756#name-35121530,includes,https://tropicos.org/reference/9002886#name-35121530,excl. Dicranoloma daymannianum,,https://orcid.org/0000-0003-2224-6821,2024-11-08T08:38:00+11
https://tropicos.org/reference/9005756#name-35121530,includes,https://tropicos.org/reference/9002886#name-35121509,,,https://orcid.org/0000-0003-2224-6821,2024-11-08T08:38:00+11
https://tropicos.org/reference/9005756#name-35121609,includes,https://tropicos.org/reference/9002886#name-35121609,excl. Dicranoloma dives,,https://orcid.org/0000-0003-2224-6821,2024-11-08T08:38:00+11
https://tropicos.org/reference/9005756#name-35121609-2,includes,https://tropicos.org/reference/9002886#name-35121609,excl. Dicranoloma dives,,https://orcid.org/0000-0003-2224-6821,2024-11-08T08:38:00+11
https://tropicos.org/reference/9005756#name-35121578,isCongruentWith,https://tropicos.org/reference/9002886#name-35121578,,,https://orcid.org/0000-0003-2224-6821,2024-11-08T08:38:00+11
https://tropicos.org/reference/9005756#name-35121467,isIncludedIn,https://tropicos.org/reference/9002886#name-35121467,excl. Dicranoloma brevicapsulare,,https://orcid.org/0000-0003-2224-6821,2024-11-08T08:38:00+11
https://tropicos.org/reference/9005756#name-35121559,isIncludedIn,https://tropicos.org/reference/9002886#name-35191032,,,https://orcid.org/0000-0003-2224-6821,2024-11-08T08:38:00+11
https://tropicos.org/reference/9005756#name-35121609-2,partiallyOverlaps,https://tropicos.org/reference/9002886#name-35121458,overlaps in Dicranoloma perarmatum,,https://orcid.org/0000-0003-2224-6821,2024-11-08T08:38:00+11
https://tropicos.org/reference/9005756#name-35121455,isCongruentWith,https://tropicos.org/reference/9002886#name-35121455,,,https://orcid.org/0000-0003-2224-6821,2024-11-08T08:38:00+11
https://tropicos.org/reference/9005756#name-35121458-2,includes,https://tropicos.org/reference/9002886#name-35121455,,,https://orcid.org/0000-0003-2224-6821,2024-11-08T08:38:00+11
https://tropicos.org/reference/9005756#name-35158613,isCongruentWith,https://tropicos.org/reference/9002886#name-35121457,,,https://orcid.org/0000-0003-2224-6821,2024-11-08T08:38:00+11
https://tropicos.org/reference/9005756#name-35121587,isIncludedIn,https://tropicos.org/reference/9002886#name-35121458,,,https://orcid.org/0000-0003-2224-6821,2024-11-08T08:38:00+11
https://tropicos.org/reference/9005756#name-35121488,isIncludedIn,https://tropicos.org/reference/9002886#name-35121467,,,https://orcid.org/0000-0003-2224-6821,2024-11-08T08:38:00+11
https://tropicos.org/reference/9005756#name-35121486,includes,https://tropicos.org/reference/9002886#name-35167976,excl. Dicranoloma brachypelma,,https://orcid.org/0000-0003-2224-6821,2024-11-08T08:38:00+11
https://tropicos.org/reference/9005756#name-35121458,includes,https://tropicos.org/reference/9002886#name-35121483,,,https://orcid.org/0000-0003-2224-6821,2024-11-08T08:38:00+11
https://tropicos.org/reference/9005756#name-35121458,includes,https://tropicos.org/reference/9002886#name-35121458,excl. Dicranoloma brassii,,https://orcid.org/0000-0003-2224-6821,2024-11-08T08:38:00+11
https://tropicos.org/reference/9005756#name-35121458-2,includes,https://tropicos.org/reference/9002886#name-35121483,,,https://orcid.org/0000-0003-2224-6821,2024-11-08T08:38:00+11
https://tropicos.org/reference/9005756#name-35121491,isIncludedIn,https://tropicos.org/reference/9002886#name-35191032,incl. Dicranoloma leucophyllum,,https://orcid.org/0000-0003-2224-6821,2024-11-08T08:38:00+11
https://tropicos.org/reference/9005756#name-35121458-2,partiallyOverlaps,https://tropicos.org/reference/9002886#name-35121458,"incl. Dicranoloma perarmatum; excl. Dicranoloma arfakianum, D. brassii",,https://orcid.org/0000-0003-2224-6821,2024-11-08T08:38:00+11
https://tropicos.org/reference/9005756#name-35121609,includes,https://tropicos.org/reference/9002886#name-35121518,,,https://orcid.org/0000-0003-2224-6821,2024-11-08T08:38:00+11
https://tropicos.org/reference/9005756#name-35121486,includes,https://tropicos.org/reference/9002886#name-35121479,,,https://orcid.org/0000-0003-2224-6821,2024-11-08T08:38:00+11
https://tropicos.org/reference/9005756#name-35121609-2,includes,https://tropicos.org/reference/9002886#name-35121518,,,https://orcid.org/0000-0003-2224-6821,2024-11-08T08:38:00+11
https://tropicos.org/reference/9005756#name-35121475,isCongruentWith,https://tropicos.org/reference/9002886#name-35121475,,,https://orcid.org/0000-0003-2224-6821,2024-11-08T08:38:00+11
https://tropicos.org/reference/9005756#name-35121491,isIncludedIn,https://tropicos.org/reference/9002886#name-35121491,"excl. Dicranoloma braunii, Dicranoloma leucophyllum",,https://orcid.org/0000-0003-2224-6821,2024-11-08T08:38:00+11
https://tropicos.org/reference/9002886#name-35191032,isIncludedIn,https://tropicos.org/reference/9002886#name-35121491,,,https://orcid.org/0000-0003-2224-6821,2024-11-08T08:38:00+11
https://tropicos.org/reference/9002886#name-35121491,includes,https://tropicos.org/reference/9002886#name-35191032,,,https://orcid.org/0000-0003-2224-6821,2024-11-08T08:38:00+11
https://tropicos.org/reference/9002886#name-35167976,includes,https://tropicos.org/reference/9002886#name-35167975,,,https://orcid.org/0000-0003-2224-6821,2024-11-08T08:38:00+11
https://tropicos.org/reference/9002886#name-35167975,isIncludedIn,https://tropicos.org/reference/9002886#name-35167976,,,https://orcid.org/0000-0003-2224-6821,2024-11-08T08:38:00+11
