taxonConceptID,taxonNameID
_:2000-Campylium,https://www.tropicos.org/name/35000207
_:2000-Campylium,https://www.tropicos.org/name/35000213
_:2000-Campylium,https://www.tropicos.org/name/35000256
_:2000-Amblystegium,https://tropicos.org/name/35000612
_:2000-Platydictya,https://www.tropicos.org/name/35000039
